RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3083,15634909,Ozturk,749,France,Female,38,8,0.0,1,1,0,15003.91,0
3084,15625886,Dogan,662,France,Male,29,2,107617.53,2,1,1,168667.08,0
3085,15650604,Aydin,699,Spain,Female,47,9,0.0,1,1,1,98926.99,0
3086,15655899,Lombardo,689,France,Female,27,5,109181.86,1,1,1,23918.68,0
3087,15611120,Weber,769,Spain,Male,36,4,72192.54,1,0,1,52586.25,0
3088,15609787,Hsia,719,Spain,Female,32,8,0.0,1,1,0,21598.83,0
3089,15623533,Schmidt,607,Germany,Female,35,7,67336.0,1,1,1,113111.47,0
3090,15682566,Smith,588,France,Male,44,2,0.0,2,0,1,185544.41,0
3091,15651536,Demir,645,Germany,Male,43,0,91530.16,2,1,0,49111.18,0
3092,15663711,Onio,577,Germany,Female,35,10,131683.69,2,0,1,185503.07,0
3093,15745457,Conti,549,France,Female,18,10,0.0,1,1,1,50661.93,0
3094,15625930,Kaya,446,Spain,Male,31,7,81682.05,2,0,0,32369.84,0
3095,15793164,Demir,501,France,Male,50,1,0.0,1,1,0,172227.93,1
3096,15753637,Ferri,841,Spain,Male,45,10,176164.91,2,1,1,108666.52,1
3097,15609370,Kaya,587,France,Male,23,5,0.0,2,1,1,70003.51,0
3098,15644159,Weber,833,France,Male,24,6,0.0,1,0,1,139436.16,0
3099,15611586,Greco,689,Germany,Male,32,7,0.0,1,1,0,91664.98,0
3100,15633899,Brown,645,France,Female,21,6,181971.03,1,1,1,13604.71,0
3101,15657071,Brown,506,France,Male,25,2,0.0,1,1,1,132785.75,0
3102,15598422,Kent,650,France,Female,40,10,0.0,2,1,0,135748.56,1
3103,15569309,Miller,832,Spain,Female,43,5,0.0,4,1,1,99886.42,1
3104,15675401,Dogan,800,France,Female,36,10,0.0,1,1,1,111682.69,0
3105,15740941,Sahin,676,Germany,Female,36,1,0.0,2,1,0,4746.97,1
3106,15641438,Onio,540,Germany,Female,33,7,103327.77,2,1,0,54665.61,0
3107,15780805,Greco,558,Germany,Male,30,1,210497.28,1,0,1,38861.48,0
3108,15658015,Sahin,568,France,Male,46,1,0.0,2,1,1,162916.39,0
3109,15790890,Howells,773,France,Male,48,9,0.0,1,1,1,37318.4,1
3110,15624697,Aydin,807,Spain,Male,36,1,111928.76,1,1,1,152433.83,1
3111,15700528,Yildiz,669,Spain,Male,26,0,118926.19,2,1,0,115106.24,0
3112,15756481,Davis,621,Spain,Male,30,0,118082.76,1,1,0,77815.2,0
3113,15580460,Wilson,799,Germany,Male,37,4,138732.83,2,0,1,148835.23,0
3114,15798191,Kent,556,Spain,Male,36,1,0.0,2,1,1,89930.64,0
3115,15656936,Fischer,655,Spain,Female,45,0,0.0,1,1,0,146733.63,0
3116,15690178,Yildiz,694,France,Female,30,6,0.0,1,0,1,164935.11,0
3117,15722803,Romano,567,Spain,Male,43,2,0.0,1,1,1,55138.93,0
3118,15726443,Pirozzi,589,France,Male,37,4,0.0,1,1,1,164712.47,0
3119,15571617,Schmidt,581,France,Male,68,1,0.0,1,1,1,97438.72,0
3120,15782484,Dogan,786,France,Male,36,7,0.0,2,1,0,143829.93,0
3121,15721595,Yildiz,834,France,Female,31,4,143183.33,1,0,1,192710.36,0
3122,15815397,Moore,661,France,Male,55,9,0.0,1,1,0,39701.38,0
3123,15683574,Moore,624,Germany,Male,36,8,0.0,2,0,0,137547.9,0
3124,15719073,Miller,592,Germany,Female,43,4,0.0,1,0,0,193052.81,1
3125,15675961,Celik,650,Spain,Male,21,3,141332.99,2,1,1,19839.03,0
3126,15788136,Celik,597,France,Female,51,9,0.0,2,1,1,80720.48,0
3127,15773788,Chien,641,France,Male,30,4,162994.86,1,1,0,42058.61,0
3128,15792843,Greco,690,Germany,Male,26,9,107012.19,2,1,1,137644.31,0
3129,15691765,Romano,611,Germany,Male,48,1,109909.65,2,0,1,7152.36,1
3130,15763555,Wilson,632,Spain,Female,29,7,0.0,1,0,0,191445.26,0
3131,15655395,Greco,632,France,Male,28,4,0.0,2,1,0,38749.04,0
3132,15680928,Fischer,620,France,Male,25,9,157355.46,1,1,0,151420.64,0
3133,15755747,Weber,608,Spain,Female,32,0,143870.5,1,0,1,195355.01,0
3134,15585988,Romano,723,France,Female,29,10,209084.55,2,0,0,80248.64,0
3135,15743315,Hooper,480,Germany,Male,46,10,128965.9,2,1,1,119896.0,1
3136,15569652,Hsia,801,France,Female,30,5,115993.28,2,1,1,171088.25,0
3137,15710857,Bianchi,663,France,Female,32,7,0.0,2,1,1,44387.57,0
3138,15684995,Bianchi,709,Spain,Female,31,5,64038.21,2,1,1,135864.6,0
3139,15682865,Hooper,720,France,Male,44,6,0.0,1,0,1,181449.71,0
3140,15689274,Pirozzi,582,France,Female,48,5,0.0,2,1,0,29850.09,1
3141,15688678,Brown,562,Spain,Male,37,7,0.0,2,1,1,116957.45,0
3142,15667537,Fischer,551,France,Male,36,5,213213.69,1,0,1,181298.27,0
3143,15678534,Kaya,626,France,Male,38,10,99752.34,1,1,0,199127.53,0
3144,15707736,Chien,717,Germany,Male,39,10,0.0,1,0,0,111438.82,0
3145,15756559,Pirozzi,594,France,Female,45,8,161770.82,2,0,1,98723.16,0
3146,15703735,Muller,708,Germany,Female,44,1,159438.88,2,1,0,44782.63,1
3147,15726324,Smith,423,France,Male,18,2,127330.0,2,0,1,76533.49,0
3148,15774845,Bianchi,613,France,Male,27,3,0.0,1,0,0,148313.5,0
3149,15813068,Miller,762,France,Male,19,1,91448.45,2,1,1,117192.31,0
3150,15592864,Wilson,634,Spain,Female,40,9,173249.91,1,1,1,167837.78,0
3151,15743924,Dogan,570,France,Male,25,3,0.0,2,1,1,75923.53,0
3152,15621992,Bianchi,587,Spain,Female,42,8,0.0,1,1,1,130618.27,0
3153,15614894,Ozturk,359,France,Male,39,9,111511.49,1,0,0,39501.62,0
3154,15763943,Wilson,553,France,Female,36,3,102897.41,1,1,0,16830.41,0
3155,15582873,Greco,751,Germany,Female,34,7,0.0,1,1,1,25358.79,0
3156,15777650,Hooper,594,France,Male,47,7,110528.45,1,0,1,157332.49,0
3157,15758328,Martin,605,Germany,Female,43,7,93927.81,1,0,0,197464.39,0
3158,15814396,Conti,426,Spain,Female,27,0,86380.52,1,0,0,198345.68,0
3159,15732679,Yilmaz,493,Spain,Male,40,6,155642.66,1,1,1,166147.19,0
3160,15783919,Conti,764,Germany,Male,38,5,0.0,1,1,1,180170.78,0
3161,15595333,Miller,709,Germany,Female,52,0,80965.89,2,1,1,135876.74,1
3162,15788165,Howells,525,France,Male,54,10,139150.91,1,0,1,90307.13,0
3163,15605780,Greco,589,Spain,Female,37,8,0.0,1,1,0,171427.46,0
3164,15644284,Bianchi,647,France,Male,66,6,0.0,2,1,0,22910.04,0
3165,15597747,Bianchi,535,France,Female,29,3,82782.33,4,1,1,34531.37,1
3166,15666111,Wagner,458,Germany,Female,23,10,0.0,1,0,1,86169.17,0
3167,15752942,Dogan,635,France,Male,56,4,0.0,1,1,0,136092.94,0
3168,15632719,Ozturk,705,Germany,Male,28,0,141109.92,1,1,0,147915.21,0
3169,15771240,Garcia,707,France,Female,23,10,98017.87,1,1,1,119676.01,0
3170,15717269,Taylor,734,France,Male,29,5,135438.2,1,1,1,114849.33,0
3171,15722925,Wagner,501,Germany,Male,32,6,0.0,2,1,0,86169.33,0
3172,15800392,Smith,656,Germany,Female,20,7,0.0,1,1,0,90201.21,1
3173,15673657,Ferri,624,Spain,Male,34,1,137485.81,1,0,1,53409.91,0
3174,15651857,Yilmaz,642,France,Female,31,0,0.0,1,1,1,147028.92,0
3175,15814328,Kaya,630,France,Male,38,5,190348.02,2,1,0,11146.28,0
3176,15704945,Conti,587,France,Female,18,9,179668.3,2,0,1,199091.91,0
3177,15719345,Kent,360,France,Female,35,10,117646.41,1,1,0,66124.69,1
3178,15639772,Kent,762,France,Male,70,2,133358.68,2,1,1,95436.71,1
3179,15619557,Garcia,682,Spain,Male,49,10,0.0,1,1,1,103738.25,0
3180,15608149,Hsia,508,France,Male,24,9,0.0,1,1,0,55455.29,0
3181,15621588,Schmidt,695,Spain,Female,29,8,79103.85,1,1,0,116755.8,0
3182,15614495,Smith,607,Germany,Male,32,3,99942.52,1,1,0,188187.91,0
3183,15752372,Wagner,610,Germany,Male,55,8,0.0,2,1,0,45139.63,1
3184,15580186,Fischer,576,France,Female,34,10,155845.24,2,1,0,199041.44,0
3185,15723040,Martin,702,France,Female,32,6,126391.43,2,1,0,98136.8,0
3186,15803013,Wilson,573,France,Male,25,9,0.0,1,0,1,718.31,0
3187,15757080,Jones,545,Germany,Female,32,3,97908.85,2,1,1,41820.45,0
3188,15666416,Howells,759,Germany,Female,33,9,133218.42,1,1,1,106697.9,0
3189,15580550,Rossi,633,France,Male,39,1,110597.56,1,1,1,57384.37,0
3190,15774222,Rossi,636,France,Female,28,7,88403.81,2,1,1,126849.3,0
3191,15566488,Hooper,716,Spain,Female,25,3,92108.96,2,0,0,167186.66,0
3192,15736025,Garcia,586,France,Female,25,4,0.0,2,1,0,38007.01,0
3193,15733430,Cameron,605,France,Female,50,8,116196.56,3,1,1,194292.27,1
3194,15613679,Dogan,679,France,Male,52,5,0.0,1,0,1,59356.71,0
3195,15750660,Pirozzi,502,France,Female,50,9,67043.87,1,1,0,174808.87,1
3196,15609564,Smith,671,France,Female,32,6,155480.71,1,1,1,96918.25,0
3197,15622110,Martin,577,Germany,Male,49,5,143351.68,1,1,1,45095.05,0
3198,15768689,Sahin,732,Germany,Male,47,2,146734.78,2,1,1,45467.34,0
3199,15810472,Sahin,702,Germany,Female,42,7,0.0,1,0,0,23084.82,0
3200,15631876,Davis,690,France,Male,33,2,0.0,1,1,1,175408.51,0
3201,15796025,Ferri,496,France,Male,42,8,95449.79,2,1,0,57211.58,0
3202,15794012,Yilmaz,640,Spain,Male,24,5,0.0,2,0,1,82001.54,0
3203,15758044,Onio,537,France,Male,47,5,0.0,2,1,1,19775.55,0
3204,15600713,Celik,646,France,Male,18,5,0.0,1,1,0,29964.28,0
3205,15640552,Rossi,428,France,Male,33,0,85500.56,1,1,0,65077.7,0
3206,15735120,Smith,502,Germany,Male,35,8,0.0,2,1,0,126677.91,0
3207,15815494,Davis,764,France,Male,33,10,101793.06,2,1,1,145984.16,0
3208,15769310,Aydin,685,Spain,Female,48,8,0.0,1,1,1,39294.46,0
3209,15670763,Howells,616,France,Female,24,2,156035.58,2,1,0,177532.54,0
3210,15624512,Wagner,563,Spain,Male,27,6,122141.56,2,0,1,71220.6,0
3211,15805774,Sahin,546,France,Male,38,1,98521.21,2,1,0,148147.7,0
3212,15634749,Celik,669,Germany,Male,22,7,0.0,1,1,1,23809.73,0
3213,15651252,Bianchi,617,France,Male,32,4,96490.16,1,1,0,107736.58,1
3214,15806820,Kent,798,Spain,Female,57,9,67324.82,2,0,0,175064.21,0
3215,15706111,Celik,632,France,Female,47,6,131212.59,1,1,0,103767.59,0
3216,15631847,Arslan,656,Spain,Male,60,0,0.0,1,1,0,91695.94,0
3217,15567037,Chien,517,Spain,Female,37,9,0.0,1,0,1,103491.64,1
3218,15673185,Celik,615,Germany,Female,48,6,0.0,2,1,1,63634.9,0
3219,15812190,Jones,667,France,Male,49,9,107296.05,2,1,1,31646.56,0
3220,15673825,Yilmaz,614,France,Female,22,0,166413.73,1,1,0,118652.55,1
3221,15740575,Taylor,603,Spain,Male,30,2,128996.75,1,1,1,123792.39,0
3222,15628956,Weber,681,Spain,Female,33,1,116172.25,2,1,0,16856.69,1
3223,15759595,Martin,795,France,Male,71,3,149059.64,2,1,1,94635.36,0
3224,15759640,Smith,664,France,Male,52,5,0.0,1,1,1,26328.98,0
3225,15717769,Martin,760,France,Male,26,7,133314.83,1,1,1,152126.34,0
3226,15758654,Hsia,710,France,Male,59,4,0.0,3,1,0,128809.77,1
3227,15710400,Aydin,754,France,Male,32,5,136686.48,1,0,0,176794.21,0
3228,15660276,Celik,591,Spain,Female,44,8,121481.97,2,1,1,148355.84,0
3229,15750162,Ozturk,630,France,Male,33,4,0.0,1,0,0,132702.4,0
3230,15774473,Rossi,631,Spain,Female,19,9,91969.01,1,1,0,125392.13,0
3231,15775956,Weber,702,Spain,Male,59,1,91358.69,2,1,1,101673.99,0
3232,15618967,Yildiz,726,France,Female,50,8,134881.15,3,1,1,169706.89,1
3233,15734841,Jones,662,France,Male,34,8,99644.5,2,1,0,87834.33,0
3234,15566777,Martin,734,Germany,Male,42,6,0.0,2,1,0,112009.32,1
3235,15708694,Ozturk,596,France,Male,30,3,127519.82,2,1,0,159271.12,1
3236,15708486,Kent,735,Germany,Male,29,0,182111.44,1,1,0,166205.93,0
3237,15656570,Greco,748,Germany,Male,50,10,90361.26,1,0,0,95892.28,1
3238,15814209,Dogan,715,France,Female,48,0,147956.35,2,0,0,171101.1,1
3239,15786431,Yilmaz,663,Spain,Male,65,0,0.0,2,0,0,111421.03,1
3240,15575361,Smith,718,France,Male,48,2,128789.58,1,1,0,81016.15,0
3241,15617907,Romano,564,France,Male,41,2,0.0,2,1,1,192465.29,0
3242,15617698,Howells,669,Spain,Female,49,2,0.0,1,1,1,139783.09,0
3243,15790080,Garcia,679,France,Male,43,2,135209.52,2,1,0,67553.13,0
3244,15695423,Smith,522,France,Male,44,5,132638.94,1,1,0,68483.55,1
3245,15747911,Dogan,696,France,Male,47,9,0.0,1,1,1,185415.72,0
3246,15768177,Yilmaz,530,France,Female,50,4,0.0,1,0,0,66365.62,0
3247,15757597,Yilmaz,609,France,Female,36,1,0.0,2,1,1,112902.08,0
3248,15587960,Wilson,654,Germany,Male,18,1,110038.28,1,1,0,54857.31,0
3249,15600783,Bianchi,580,France,Male,37,9,96552.18,3,0,1,137647.39,1
3250,15664505,Yilmaz,658,Germany,Male,27,1,128282.99,1,0,1,106719.3,0
3251,15650291,Arslan,656,France,Male,18,10,126360.59,1,1,1,84277.73,0
3252,15752461,Lombardo,571,France,Female,54,0,0.0,2,0,1,150392.65,0
3253,15604758,Rossi,705,Spain,Female,57,0,126921.58,1,1,1,42143.67,0
3254,15658582,Muller,577,Spain,Male,28,0,95968.39,2,1,0,170854.85,0
3255,15624842,Hsia,850,Germany,Female,33,10,62529.63,2,1,0,13728.08,0
3256,15612908,Romano,639,France,Male,36,0,131819.27,2,1,0,28222.51,0
3257,15608900,Miller,538,France,Female,28,9,83762.09,2,1,1,110776.96,0
3258,15614572,Arslan,556,Spain,Female,43,0,0.0,2,1,0,94810.54,0
3259,15706788,Davis,760,Spain,Female,25,7,143566.32,2,0,1,88146.17,0
3260,15668208,Fischer,611,Germany,Male,40,4,0.0,1,1,1,196504.86,0
3261,15674518,Schmidt,519,France,Male,48,2,0.0,2,1,1,53146.08,0
3262,15685549,Fischer,732,France,Male,45,7,148945.24,1,1,0,127206.13,0
3263,15750957,Bianchi,610,France,Male,43,7,93213.47,1,1,1,116155.44,0
3264,15781145,Demir,713,France,Male,30,4,0.0,1,1,0,47202.21,0
3265,15697304,Muller,740,France,Female,57,1,99478.19,2,1,0,112973.47,1
3266,15726257,Pirozzi,676,France,Female,52,2,0.0,2,1,1,198305.28,0
3267,15750332,Muller,850,France,Female,33,0,107411.14,1,1,0,34133.98,0
3268,15738293,Romano,484,Germany,Female,46,6,82173.51,2,1,1,35863.54,0
3269,15599265,Arslan,571,Germany,Male,31,3,132800.04,1,1,0,55567.78,0
3270,15811436,Cameron,625,Germany,Male,46,6,105550.43,1,1,0,108029.24,1
3271,15606901,Moore,850,France,Male,25,5,152409.65,1,1,0,94425.57,0
3272,15668657,Smith,823,Germany,Female,51,7,0.0,2,0,1,152656.34,0
3273,15728844,Taylor,774,Spain,Male,32,5,68171.4,1,1,1,183839.37,0
3274,15666535,Celik,574,France,Male,28,3,0.0,2,0,0,141091.46,0
3275,15626481,Greco,585,Spain,Male,26,6,139511.56,2,1,0,111737.83,0
3276,15796527,Weber,570,France,Female,41,10,0.0,1,0,0,23623.8,1
3277,15583582,Garcia,575,Germany,Female,20,7,124378.69,2,0,1,42053.6,0
3278,15627167,Cameron,793,France,Female,45,1,128101.43,1,1,1,150718.9,0
3279,15813939,Demir,627,Germany,Male,35,2,71947.59,2,1,0,121080.58,0
3280,15748146,Davis,639,Spain,Male,48,10,167932.66,2,0,1,2924.57,0
3281,15587444,Schmidt,724,France,Male,19,7,139833.81,2,1,0,125471.87,0
3282,15754335,Yilmaz,490,Spain,Female,38,6,100493.88,2,1,1,85764.37,0
3283,15808067,Weber,655,Spain,Male,35,7,0.0,2,1,1,166629.65,1
3284,15590146,Howells,545,Spain,Male,29,2,145995.31,1,1,1,79129.58,0
3285,15669209,Romano,622,France,Male,27,10,0.0,2,1,0,100792.34,0
3286,15682753,Arslan,594,France,Male,46,2,0.0,1,0,0,124279.69,0
3287,15598452,Wagner,589,Spain,Female,25,10,0.0,2,0,1,124687.18,0
3288,15615839,Garcia,672,Germany,Male,38,2,126830.65,1,1,1,190116.43,0
3289,15609137,Wagner,671,Spain,Female,23,3,63598.4,1,1,0,93689.28,0
3290,15612042,Muller,629,France,Male,21,7,0.0,2,1,0,164823.34,0
3291,15666578,Sahin,686,Spain,Male,37,5,136765.8,2,1,0,161175.81,0
3292,15681652,Sahin,567,Spain,Female,40,10,139338.08,2,1,0,159280.43,0
3293,15625194,Yilmaz,715,Spain,Male,29,9,0.0,1,1,1,9058.29,0
3294,15638055,Demir,630,Germany,Female,43,9,0.0,1,0,0,91517.95,1
3295,15613758,Brown,604,France,Male,52,6,0.0,2,0,0,148248.3,0
3296,15764707,Kaya,574,Germany,Male,46,10,162173.68,1,0,0,89523.49,1
3297,15618637,Greco,627,Germany,Male,37,8,129926.28,1,1,0,112618.74,0
3298,15792592,Lombardo,830,France,Female,51,3,146662.15,1,1,0,188506.96,0
3299,15700408,Aydin,644,France,Female,39,6,130664.98,2,0,0,132427.32,0
3300,15766372,Jones,540,Spain,Female,27,4,0.0,1,1,0,175982.31,0
3301,15724792,Wagner,738,France,Female,45,3,0.0,1,0,0,108614.88,0
3302,15632205,Schmidt,605,France,Male,49,8,0.0,1,1,0,18940.72,0
3303,15716034,Romano,677,Germany,Female,23,4,175502.78,1,0,1,136173.18,0
3304,15634231,Rossi,592,Spain,Male,34,2,173989.95,2,1,0,102328.22,1
3305,15595339,Muller,773,Germany,Female,27,9,120836.11,1,1,0,134920.96,0
3306,15629380,Schmidt,593,France,Female,39,3,0.0,1,1,1,139427.89,0
3307,15634608,Hsia,784,France,Male,35,8,125147.41,1,1,1,137377.14,0
3308,15599459,Chien,549,France,Female,27,3,121600.35,2,1,0,157673.88,0
3309,15571603,Brown,622,France,Female,37,4,122893.82,1,0,0,182478.25,0
3310,15801640,Hsia,784,Spain,Male,40,4,155216.64,1,1,0,135117.21,1
3311,15694050,Lombardo,666,France,Female,44,5,87960.37,2,1,0,97115.28,0
3312,15666208,Davis,850,France,Male,62,8,0.0,2,0,1,121586.92,0
3313,15798178,Yildiz,624,Spain,Female,35,3,148028.37,1,1,1,127466.41,0
3314,15621870,Romano,675,France,Female,38,0,0.0,2,1,1,50756.95,0
3315,15666414,Cameron,833,France,Male,37,1,0.0,2,1,0,110485.99,0
3316,15777359,Conti,505,France,Male,70,0,123322.52,1,0,1,166617.96,0
3317,15723702,Chien,493,France,Male,32,10,131876.09,2,0,0,33663.94,0
3318,15665495,Cameron,574,France,Female,35,0,115036.32,1,1,1,30119.07,0
3319,15629655,Smith,728,Spain,Female,36,10,161789.98,2,1,1,151544.01,0
3320,15574479,Martin,495,Spain,Female,25,7,147343.07,1,1,0,194313.41,0
3321,15586963,Martin,707,Spain,Female,43,0,87383.5,1,1,1,115610.24,0
3322,15606184,Garcia,701,Germany,Female,40,4,139906.19,2,0,0,61161.07,1
3323,15762347,Weber,843,France,Male,31,8,0.0,2,1,1,148121.64,0
3324,15725506,Pirozzi,750,Spain,Female,44,5,120226.49,2,1,0,165017.04,0
3325,15674063,Garcia,685,France,Male,42,8,0.0,1,1,0,26311.56,0
3326,15761418,Yildiz,780,France,Male,27,5,160319.87,1,1,1,86962.64,0
3327,15605894,Onio,702,France,Male,43,3,0.0,2,1,0,153838.09,0
3328,15618432,Onio,606,Germany,Male,21,2,131606.59,2,1,1,119314.79,0
3329,15663879,Greco,540,France,Female,38,7,106981.71,1,0,0,173286.23,0
3330,15795039,Smith,595,France,Male,29,8,137434.7,3,1,1,43173.21,0
3331,15719252,Weber,646,France,Male,57,7,0.0,1,1,1,189166.29,1
3332,15778440,Weber,667,France,Male,51,2,141431.63,1,1,0,117234.1,0
3333,15627738,Cameron,445,France,Male,57,3,167575.25,2,1,1,53907.69,1
3334,15777786,Howells,629,Germany,Male,30,7,0.0,3,1,0,143631.66,1
3335,15583820,Conti,653,France,Female,27,2,0.0,1,1,0,150194.08,0
3336,15622613,Taylor,703,Germany,Male,36,8,121099.33,2,1,1,74226.98,0
3337,15696451,Sahin,806,France,Female,31,10,102888.45,1,1,0,99910.41,0
3338,15578334,Ozturk,668,France,Male,29,2,0.0,2,1,0,121789.63,0
3339,15780257,Pirozzi,563,Germany,Male,52,4,0.0,2,1,0,189833.32,0
3340,15782547,Onio,475,Germany,Female,52,7,110456.42,1,1,1,119570.0,0
3341,15701061,Yilmaz,716,France,Male,47,8,0.0,2,0,1,44359.93,0
3342,15642147,Miller,567,Germany,Male,21,2,114100.08,3,0,0,198313.87,1
3343,15590440,Dogan,733,Spain,Female,42,5,0.0,2,1,0,174415.3,0
3344,15720423,Jones,784,France,Female,34,5,185906.76,3,1,1,63012.55,0
3345,15700112,Muller,502,Germany,Female,46,9,117188.76,1,0,1,28197.26,1
3346,15755684,Hsia,703,France,Male,45,7,107740.21,1,1,1,169162.36,0
3347,15716328,Taylor,774,Spain,Female,40,1,110932.81,1,0,1,27756.27,1
3348,15597772,Wilson,748,France,Male,52,1,155765.1,1,0,0,72027.71,0
3349,15596140,Muller,449,Spain,Female,40,9,119419.78,3,0,1,191969.8,0
3350,15760901,Fischer,568,Germany,Female,20,7,0.0,2,0,0,33138.64,1
3351,15605455,Kaya,527,Germany,Male,33,9,0.0,2,1,1,129173.72,0
3352,15800318,Yildiz,700,France,Male,30,1,113172.5,1,0,1,71572.61,0
3353,15592186,Garcia,690,Germany,Female,27,5,150955.16,2,1,1,130229.23,0
3354,15747786,Wilson,391,France,Male,28,0,0.0,2,1,1,83413.87,0
3355,15809498,Rossi,621,France,Female,32,5,0.0,1,0,0,182466.11,0
3356,15676001,Pirozzi,727,France,Female,31,3,106856.12,1,1,1,175589.65,0
3357,15579878,Muller,664,Germany,Female,43,3,0.0,1,1,0,43686.4,0
3358,15784860,Kaya,664,Spain,Male,29,2,0.0,2,1,1,197423.4,1
3359,15612525,Celik,615,Spain,Female,43,1,114501.54,1,1,0,132109.66,1
3360,15697559,Moore,548,France,Male,49,1,122057.48,2,0,1,89423.31,0
3361,15811824,Romano,648,Spain,Female,43,5,109294.75,1,1,1,27661.12,0
3362,15751885,Schmidt,655,Spain,Female,38,2,0.0,1,1,1,125832.44,0
3363,15577279,Yildiz,709,Spain,Female,44,3,0.0,1,1,1,94653.0,0
3364,15770818,Pirozzi,717,Germany,Female,27,8,118062.53,1,0,0,171340.24,0
3365,15606009,Taylor,658,France,Male,21,4,148947.01,1,0,1,119943.42,1
3366,15753030,Romano,755,Spain,Male,45,9,43987.7,2,1,0,89130.01,0
3367,15720932,Kaya,614,Germany,Female,40,6,131734.34,1,0,1,174373.2,0
3368,15637661,Howells,511,Germany,Male,59,10,147372.8,1,1,0,25090.7,1
3369,15671598,Chien,696,France,Male,49,7,0.0,1,1,1,65573.47,0
3370,15595160,Arslan,662,France,Female,33,10,0.0,1,1,1,91906.79,0
3371,15812386,Jones,698,France,Female,35,7,102625.21,2,1,1,73422.08,0
3372,15625283,Miller,529,Germany,Male,39,6,0.0,3,0,0,94922.12,1
3373,15642867,Kaya,822,France,Male,35,4,0.0,3,1,1,84693.93,1
3374,15691414,Greco,718,Spain,Male,38,7,148680.82,1,1,0,83166.93,0
3375,15733788,Howells,622,France,Female,31,4,121694.61,2,1,1,134619.88,0
3376,15692014,Pirozzi,560,France,Female,47,3,0.0,2,1,0,110636.17,0
3377,15691980,Miller,753,France,Male,42,0,0.0,1,0,1,38590.33,0
3378,15711355,Ferri,544,France,Male,36,9,154133.78,2,1,0,156834.79,0
3379,15780115,Moore,850,France,Female,26,3,129158.46,1,1,0,176537.45,0
3380,15664472,Taylor,591,Germany,Male,36,3,0.0,3,1,1,15484.78,1
3381,15773724,Romano,815,Spain,Female,40,8,105290.03,2,0,0,198365.64,0
3382,15762415,Moore,632,France,Male,35,8,138558.4,2,1,1,154659.49,0
3383,15805942,Hooper,802,France,Female,33,7,0.0,2,1,1,88141.84,0
3384,15793979,Demir,579,Spain,Female,19,8,170079.53,2,1,1,157476.06,0
3385,15765237,Ozturk,652,France,Male,71,10,0.0,1,1,0,54712.74,0
3386,15627379,Pirozzi,727,Germany,Male,28,10,126449.18,1,1,1,41770.54,0
3387,15759266,Pirozzi,714,Germany,Male,41,5,0.0,2,0,0,14357.39,0
3388,15749823,Howells,756,Spain,Male,27,0,0.0,3,0,0,147238.48,0
3389,15638073,Miller,603,France,Male,40,1,105101.9,3,1,0,144343.25,1
3390,15735186,Moore,658,Spain,Male,41,2,139640.45,1,1,1,25044.64,0
3391,15628940,Kaya,770,Spain,Female,34,5,0.0,1,0,0,66226.01,0
3392,15696467,Brown,582,France,Male,35,5,99306.48,2,1,1,144296.86,0
3393,15764879,Wagner,705,France,Male,30,6,137420.51,2,1,1,51387.82,0
3394,15612831,Garcia,629,France,Female,71,8,90364.45,2,0,0,97926.93,1
3395,15649935,Taylor,670,France,Male,47,7,0.0,2,1,0,13004.62,0
3396,15764500,Celik,658,Spain,Male,38,7,0.0,1,1,1,58711.95,0
3397,15679143,Taylor,574,France,Female,31,9,115441.99,1,1,0,39909.48,0
3398,15805847,Weber,625,France,Female,46,0,0.0,1,1,1,195249.16,0
3399,15567691,Ferri,664,France,Male,46,4,127136.92,2,0,1,149070.57,0
3400,15746152,Ferri,640,Germany,Female,27,9,102794.86,2,1,0,114226.29,1
3401,15769241,Lombardo,801,Spain,Male,23,1,0.0,2,1,1,26447.68,0
3402,15795155,Dogan,747,Germany,Male,31,4,123789.48,2,1,1,113208.96,0
3403,15604887,Brown,678,Germany,Male,31,8,121515.82,2,1,0,138977.65,1
3404,15811736,Bianchi,577,France,Male,23,9,75161.91,1,0,0,22179.49,0
3405,15663766,Taylor,571,Germany,Male,28,9,134681.82,2,0,0,126950.57,0
3406,15653709,Rossi,839,France,Male,26,9,138498.55,2,1,0,152017.05,1
3407,15654582,Demir,553,France,Female,53,0,143339.04,1,0,0,107367.67,0
3408,15725249,Celik,661,Germany,Male,41,10,0.0,2,0,0,100036.7,0
3409,15730517,Garcia,685,Spain,Female,42,5,152594.36,1,1,0,64690.14,0
3410,15684178,Moore,620,Germany,Male,47,8,0.0,2,1,1,75703.88,0
3411,15583459,Pirozzi,554,Germany,Female,27,2,0.0,2,1,0,156698.05,0
3412,15812347,Taylor,575,France,Male,42,8,118596.06,1,1,1,54628.22,0
3413,15621224,Wilson,598,France,Male,33,1,0.0,1,1,1,156936.68,0
3414,15589151,Aydin,582,Germany,Female,53,5,90754.58,2,1,1,57297.87,0
